ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly
2023-09-04,152992.4980644317,75122.96768863319,228519.2035973194,103381.24843774049,0.42435818266955383,0.038551943997740666
2023-09-05,115665.53079215583,37946.38963607534,187933.17202553898,103395.87826898073,0.0922543356531127,0.02641241130614251
2023-09-06,123293.97679640779,50441.97828570712,204340.77321977715,103410.50810022098,0.1773582548807739,0.01491880730053375
2023-09-07,140893.25344189344,63303.83520609195,223001.5931881992,103425.13793146121,0.3579906899996572,0.004282121618558482
2023-09-08,135222.28561672725,64931.69060274256,213725.8267579487,103439.76776270146,0.31256309396202664,-0.005306817759461714
2023-09-09,18494.61424808651,0.0,96537.49283881045,103454.3975939417,-0.8075477062308195,-0.013681601771361036
2023-09-10,43696.961623042735,0.0,127343.73939253404,103469.02742518194,-0.5569768509344515,-0.020703903292799405
2023-09-11,144679.64504687564,65512.06723701917,221981.27072750666,103483.65725642219,0.4243581826672861,-0.026266456083117153
2023-09-12,109910.94347225911,32990.41015880288,187623.5331550417,103498.28708766241,0.09225433565319777,-0.03029527753694869
2023-09-13,118481.62711726072,37077.13580888751,190512.59255626315,103512.91691890267,0.17735825488098175,-0.0327510827143882
2023-09-14,137107.827941114,61629.98005307335,214595.3083649816,103527.5467501429,0.3579906899996056,-0.03362985807518119
2023-09-15,132492.6218437717,62345.614221438926,209467.77882576274,103542.17658138316,0.31256309396115445,-0.03296258508413897
2023-09-16,16738.732469454917,0.0,96525.98092032713,103556.80641262338,-0.8075477062286445,-0.030814125800442696
2023-09-17,43058.979987685554,0.0,121460.60676565063,103571.43624386362,-0.5569768509340334,-0.027281304120404158
2023-09-18,145213.98565593734,66902.01905533054,226119.59048276616,103586.06607510387,0.4243581826687642,-0.022490236929308877
2023-09-19,111439.26412661142,33406.01595108521,186782.7827763736,103600.6959063441,0.09225433565216229,-0.016592988479808758
2023-09-20,120980.69652220515,41646.63768162051,196167.79350431575,103615.32573758435,0.17735825488110318,-0.009763638341458703
2023-09-21,140501.16444462133,63254.37271467156,220712.86898997347,103629.95556882459,0.35799068999995853,-0.0021938678030293934
2023-09-22,136652.7856863568,64474.37498609788,213078.17299503143,103644.58540006484,0.31256309396406345,0.005911818728011574
2023-09-23,21436.042188211297,0.0,96458.37799217021,103659.21523130508,-0.8075477062298955,0.014341112299765252
2023-09-24,48301.870103490626,0.0,126127.34777288102,103673.84506254531,-0.5569768509336154,0.022879027845744224
2023-09-25,150936.32599537875,74079.06035982296,234021.80755354514,103688.47489378556,0.4243581826683962,0.031313010779014855
2023-09-26,117359.99760363797,40507.355336745895,197191.22833529647,103703.1047250258,0.09225433565224733,0.039437892028149825
2023-09-27,126993.94637694788,50761.69286979852,206370.8214978843,103717.73455626605,0.17735825488027468,0.04706056722632153
2023-09-28,146469.57720803694,64845.03744915548,223133.73207898537,103732.36438750628,0.35799069000031125,0.054004284498486585
2023-09-29,142410.96038132964,59160.1487849934,221394.10450532744,103746.99421874653,0.31256309396237597,0.06011243706131439
2023-09-30,26739.79231757765,0.0,104738.71400302772,103761.62404998677,-0.8075477062290173,0.06525177131473581
2023-10-01,53168.52738062643,0.0,127244.26320193514,103776.25388122699,-0.5569768509320941,0.06931493784625814
2023-10-02,155331.4140925561,77594.09860494525,230883.95521981348,103790.88371226625,0.42435818266895126,0.07222233131118597
2023-10-03,121055.65641076748,39712.62148754335,203376.72888060444,103805.51354330548,0.0922543356523324,0.07392318496910924
2023-10-04,129957.29647179435,55461.270075408764,212571.57937171153,103820.14337434471,0.1773582548803961,0.07439590619032034
2023-10-05,148653.84337626616,71242.3219315671,231316.21521270848,103834.77320538394,0.35799069000066414,0.07364765992119322
2023-10-06,143756.26960463304,67928.81586770933,220752.4257689524,103849.40303642317,0.3125630939623191,0.07171322733933815
2023-10-07,27119.468151120298,0.0,99319.41948044309,103864.03286746242,-0.8075477062302685,0.06865318617756254
2023-10-08,52726.17336719845,0.0,127332.51996136081,103878.66269850165,-0.5569768509353615,0.06455147692213768
2023-10-09,155078.9850149774,72159.61793759493,233337.99514148777,103893.29252954088,0.4243581826676066,0.0595124348129986
2023-10-10,119069.30567241358,40474.79510695961,192988.42796458487,103907.92236058011,0.09225433565129695,0.05365738087038086
2023-10-11,127250.99635437226,42606.743995184675,205630.4811367997,103922.55219161937,0.17735825488069043,0.04712087569087553
2023-10-12,145308.07158762316,62090.98719812529,222165.61838294216,103937.1820226586,0.3579906900006125,0.040046747227054466
2023-10-13,139830.47845987207,58409.584387719646,215887.34132951283,103951.81185369783,0.3125630939652281,0.0325840080080403
2023-10-14,22595.554083980864,0.0,101851.77203562432,103966.44168473706,-0.8075477062315195,0.02488277818193362
2023-10-15,47843.09240321754,0.0,132765.95543737055,103981.0715157763,-0.5569768509338403,0.01709032837534414
2023-10-16,149099.2124743498,67019.86316484514,234828.09497298131,103995.70134681553,0.42435818266816167,0.00934735076651793
2023-10-17,113791.34766607742,39088.22181135764,189531.51783341318,104010.33117785476,0.09225433565138194,0.0017845581532861393
2023-10-18,121904.5585052325,48990.90065418708,197919.3557403704,104024.961008894,0.17735825488081175,-0.005480300561657325
2023-10-19,140000.4338912955,61827.59559165818,216562.62230008256,104039.59083993325,0.35799068999993366,-0.012344933792677561
2023-10-20,134629.37170520643,52765.59038613286,210525.83608671674,104054.22067097249,0.31256309396517135,-0.01872445063983289
2023-10-21,17473.11642714066,0.0,88538.14593360655,104068.85050201172,-0.8075477062306414,-0.024552712455131458
2023-10-22,43011.46574104096,0.0,120651.0970473492,104083.48033305095,-0.5569768509345254,-0.02978306905075019
2023-10-23,144693.2197919738,64925.932124060964,225019.1902671805,104098.11016409019,0.4243581826687167,-0.03438847463181388
2023-10-24,109723.7231422569,25715.09812922463,187665.62004200192,104112.73999512942,0.09225433565282154,-0.038360997072068
2023-10-25,118251.98752002692,39803.10973011966,194350.53806420378,104127.36982616865,0.17735825488093318,-0.04171075204437788
2023-10-26,136793.2637894939,59672.51718732833,214530.01694810332,104141.99965720788,0.35799068999988204,-0.04446431025145796
2023-10-27,131851.9244384677,53251.189776146624,204741.0010040493,104156.62948824714,0.31256309396429915,-0.04666264109542419
2023-10-28,15010.414336647156,0.0,99504.58298755775,104171.25931928637,-0.8075477062318924,-0.048358669147135866
2023-10-29,40987.62673893883,0.0,115474.75622608916,104185.8891503256,-0.5569768509330043,-0.04961453036432812
2023-10-30,143156.87913909566,70188.45335409629,222403.4648706144,104200.51898136483,0.4243581826692719,-0.05049862286518126
2023-10-31,108505.87237432753,27862.40058782505,189658.11526733614,104215.14881240408,0.09225433565290656,-0.05108255198403597
2023-11-01,117354.4115160666,35032.592243606996,191631.60043124866,104229.77864344331,0.17735825488122747,-0.05143807119244719
2023-11-02,136180.3679765374,63041.06484636661,208276.35414142793,104244.40847448254,0.35799069000063943,-0.05163411923193187
2023-11-03,131452.8236403032,44534.31525618542,208147.92792664233,104259.03830552177,0.31256309396342696,-0.05173404952996047
2023-11-04,14667.045836074078,0.0,95904.12468439735,104273.66813656103,-0.8075477062297173,-0.05179314081073097
2023-11-05,40794.10738995922,0.0,117477.29545308878,104288.29796693403,-0.5569768509373747,-0.051856467994596624
2023-11-06,143145.440571048,68410.25812048318,218205.1995459795,104302.927797307,0.4243581826689038,-0.05195720031849385
2023-11-07,108504.75550139752,28366.706655572285,181973.10094471287,104317.55762768,0.09225433565243135,-0.05211537947918522
2023-11-08,117375.90603358932,41273.42529341599,201163.7906466236,104332.187458053,0.1773582548813489,-0.0523372149383249
2023-11-09,136211.80729788647,54498.02935213945,216564.5517430943,104346.817288426,0.3579906899991516,-0.05261491680827252
2023-11-10,130977.21202165783,53190.27026436682,215845.9338793869,104361.44711879897,0.3125630939625548,-0.0529270694711112
2023-11-11,13994.081231512266,0.0,92383.0901648178,104376.07694917197,-0.8075477062309685,-0.05323953178809917
2023-11-12,40661.88354058345,0.0,125809.70471044761,104390.70677954497,-0.5569768509358536,-0.05350683295705966
2023-11-13,143106.74167413273,60291.05600232238,222115.16261519963,104405.33660991797,0.42435818267038206,-0.05367401727362657
2023-11-14,108448.01456726735,30131.981288299456,183027.95702277022,104419.96644029095,0.0922543356519562,-0.05367887672112322
2023-11-15,117374.43510893745,42441.146597899424,197109.7770375664,104434.59627066394,0.17735825488052043,-0.053454497884732985
2023-11-16,136312.36605852476,55507.04554368284,210937.0981103472,104449.22610103694,0.35799068999950445,-0.05293203952500856
2023-11-17,131678.72163877328,54224.94774330137,213513.7071694807,104463.85593140994,0.31256309396249804,-0.052043649560288695
2023-11-18,14807.40859682614,0.0,90044.17444304867,104478.48576178293,-0.8075477062311549,-0.050725425420198665
2023-11-19,41181.03248467679,0.0,120307.61758450467,104493.11559215591,-0.5569768509343324,-0.04892031988590327
2023-11-20,143988.39795729774,64068.95248088328,223423.20489022735,104507.74542252891,0.4243581826681142,-0.04658089568190063
2023-11-21,109600.33349179033,28696.057432003185,186754.3214643396,104522.37525290191,0.09225433565148097,-0.043671836195246796
2023-11-22,118878.03206790742,43028.47675175493,192692.72614729503,104537.0050832749,0.17735825488072823,-0.04017212664596221
2023-11-23,138708.04503543704,58686.29838956045,215768.93478635672,104551.6349136479,0.3579906899994529,-0.036076829615534926
2023-11-24,133966.60753465467,57779.555856467596,210017.75797990614,104566.26474402088,0.31256309396081045,-0.03139839076895325
2023-11-25,17390.220379061004,0.0,97920.27413289539,104580.89457439388,-0.8075477062313413,-0.02616742453099477
2023-11-26,44201.04400412679,0.0,118864.69646357305,104595.52440476687,-0.5569768509350175,-0.020432944984392413
2023-11-27,147510.37665667638,71752.37425755485,229563.68058339925,104610.15423513987,0.4243581826686693,-0.014262023885588105
2023-11-28,113467.195891194,39123.184158839445,187460.25393478878,104624.78406551285,0.09225433565156593,-0.007738874953990664
2023-11-29,123097.270116392,48632.21880459147,211675.43916625206,104639.41389588585,0.1773582548809361,-0.000963380967829542
2023-11-30,142742.00309485642,63274.699617819926,220046.89103996806,104654.04372625884,0.35799068999940115,0.005950902818773935
2023-12-01,138732.2888094666,62762.473791426935,219616.60653917384,104668.67355663184,0.3125630939645348,0.012879219340452032
2023-12-02,22207.598045890303,0.0,98245.69248364777,104683.30338700484,-0.8075477062281013,0.019688490167549567
2023-12-03,49130.937179881024,0.0,128861.28079313278,104697.93321737782,-0.5569768509334962,0.026240528544719987
2023-12-04,152540.41154211486,75870.96621536999,234249.7485211717,104712.56304775081,0.4243581826683013,0.03239549714138575
2023-12-05,118369.98859711354,34540.13560291953,193271.48801275695,104727.19287812381,0.09225433565053046,0.038015514462482004
2023-12-06,127819.22854421646,52729.414729213924,205211.3994251054,104741.82270849681,0.17735825488010762,0.042968308463606095
2023-12-07,147195.54408655164,62173.38838397622,222410.86177397647,104756.4525388698,0.3579906900001585,0.047130813440737884
2023-12-08,142798.34399087896,61491.80589549715,217037.34936626823,104771.08236924278,0.31256309396366266,0.05039260680515649
2023-12-09,25684.170486902975,0.0,104909.60610563582,104785.71219961578,-0.8075477062293526,0.05265908589889065
2023-12-10,52072.9257146893,0.0,127499.15577065456,104800.34203059792,-0.5569768509330781,0.05385429146171572
2023-12-11,154946.0313330417,81884.87377994182,236299.72420673474,104814.97186158007,0.4243581826679333,0.053923293547748156
2023-12-12,120039.16118935586,47218.872283662175,198114.73075401373,104829.60169256221,0.09225433565253033,0.05283406734836351
2023-12-13,128742.1168969436,47065.90604549965,203633.68510011435,104844.23152354435,0.17735825488031545,0.05057880017867085
2023-12-14,147344.03090163547,66496.65024454257,227467.10187792964,104858.8613545265,0.35799069000010686,0.04717458643244124
2023-12-15,142127.3425955634,58632.25413724663,220260.0506863499,104873.49118550864,0.3125630939636058,0.042663484163340884
2023-12-16,24078.559520019386,0.0,99163.5744055726,104888.1210164908,-0.8075477062295391,0.03711192462404812
2023-12-17,49685.36610849867,0.0,121643.8472124554,104902.75084747294,-0.5569768509363456,0.03060948408569424
2023-12-18,151881.04709673877,72231.38894730549,229576.2805943397,104917.38067845508,0.4243581826694115,0.02326704505348885
2023-12-19,116208.92007199406,40577.50613002749,191007.99712251558,104932.01050943723,0.09225433565149488,0.015214391077443715
2023-12-20,124252.15729825043,49799.76618479333,199208.32869492186,104946.64034041937,0.17735825488043686,0.006597295246837585
2023-12-21,142281.81020797743,66550.83518392014,219914.96892305478,104961.27017140151,0.35799069000045963,-0.002425823305996437
2023-12-22,136560.57698899848,64126.6334476651,210936.11638647836,104975.90000238366,0.312563093963549,-0.011687588386577045
2023-12-23,17999.22879499799,0.0,100225.4093404424,104990.5298333658,-0.8075477062307902,-0.02101560492150893
2023-12-24,43344.72348040165,0.0,121469.96900048162,105005.15966434794,-0.5569768509359275,-0.030236542968197538
2023-12-25,145531.73540999088,66533.5076150825,223585.18434554408,105019.78949533009,0.42435818266904346,-0.0391802599641459
2023-12-26,109715.85415166066,31698.57081033616,190765.00433714,105034.41932631223,0.09225433565157992,-0.04768385241974949
2023-12-27,117840.1076203083,42496.63571345979,197189.31993476153,105049.04915729437,0.17735825488064472,-0.05559553008090524
2023-12-28,136079.78817940434,60257.55949747932,219419.87005968406,105063.67898827652,0.35799068999937644,-0.06277821038890384
2023-12-29,130659.66043123783,54845.39047495789,208240.74627958535,105078.30881925866,0.31256309396186155,-0.06911273870366354
2023-12-30,12395.884861252041,0.0,89983.54960694826,105092.9386502408,-0.8075477062299119,-0.07450065001116052
2023-12-31,38275.63039682265,0.0,113157.78666841677,105107.56848122294,-0.5569768509344063,-0.07886640041375478
2024-01-01,141030.35331869588,64034.631804773126,220361.17826960492,105122.19831220509,0.42435818266959857,-0.0821590112388943
2024-01-02,105967.54060820071,24866.624034341985,184761.4368257001,105136.82814318723,0.09225433565301952,-0.08435308468621151
2024-01-03,114815.83255518238,38938.7629248454,196109.89320363087,105151.45797416937,0.17735825488076612,-0.08544916710200165
2024-01-04,133825.6594021512,55295.28814554692,210302.87041445728,105166.08780515153,0.35799068999972916,-0.08547345373912726
2024-01-05,129170.99280372255,54703.395810216236,208543.0326311091,105180.71763613368,0.31256309396395526,-0.08447684672440162
2024-01-06,11562.95670606865,0.0,83315.850030426,105195.34746711582,-0.807547706231163,-0.08253339540992198
2024-01-07,38221.204943106546,0.0,118030.75965281163,105209.97729809796,-0.5569768509339882,-0.07973816484049459
2024-01-08,141858.93179494655,60995.40680271201,216810.92504408283,105224.6071290801,0.4243581826682538,-0.07620459326186398
2024-01-09,107364.32473163349,22234.061082288415,189116.8247964913,105239.23696006225,0.09225433565254432,-0.07206141300357342
2024-01-10,116822.2176732984,40977.027100987885,190863.00609602855,105253.86679104439,0.17735825488106038,-0.06744922032539773
2024-01-11,136372.59001184834,52779.8629390377,213394.30236812393,105268.49662202653,0.35799068999967754,-0.06251678861488737
2024-01-12,132145.68119405396,53087.14930066734,208248.63405404674,105283.12645300866,0.31256309396389836,-0.05741722542783293
2024-01-13,14757.292760253764,0.0,105343.49010950547,105297.7562842658,-0.8075477062289879,-0.052304077123219384
2024-01-14,41671.65453932047,0.0,119696.45147474212,105312.38611552292,-0.5569768509324671,-0.04732748518229388
2024-01-15,146338.92692975394,66025.22071087285,224410.46259538582,105327.01594678007,0.42435818266880887,-0.04263049573202766
2024-01-16,111020.4787741793,30718.422838165643,193041.08681939525,105341.64577803719,0.09225433565206906,-0.03834561840924343
2024-01-17,120397.6257236621,44638.6276627779,198641.2495872194,105356.27560929432,0.1773582548811819,-0.034591722680029705
2024-01-18,139776.54401231345,61543.850654024645,219774.2311695718,105370.90544055146,0.3579906900000305,-0.03147134931567915
2024-01-19,135261.76456698202,54473.609394533116,213522.3078761547,105385.53527180858,0.3125630939638415,-0.029068502242907635
2024-01-20,17391.58817850607,0.0,101386.50666893499,105400.16510306571,-0.8075477062291744,-0.027446971800981615
2024-01-21,43891.971823941145,0.0,122153.05769474326,105414.79493432285,-0.5569768509331521,-0.026649224976900303
2024-01-22,147354.73238642624,70735.36356255144,226869.7927720412,105429.42476557997,0.424358182669364,-0.026695881902132422
2024-01-23,112262.96917703774,35501.07722548465,184530.05746034952,105444.0545968371,0.09225433565215407,-0.027585781258332644
2024-01-24,121073.06957951045,43119.71224610388,197490.80393821988,105458.68442809423,0.1773582548803534,-0.029296620733355115
2024-01-25,139879.18898226268,60091.97808443537,220267.04193806654,105473.31425935138,0.35799068999997874,-0.0317861427691057
2024-01-26,134768.15603841297,50139.45288533466,211996.44182087027,105487.9440906085,0.31256309396296944,-0.0349938209979532
2024-01-27,16206.176989813803,0.0,89163.67106985497,105502.57392186562,-0.8075477062293608,-0.03884298939654904
2024-01-28,42183.647077790236,0.0,120017.23807526748,105517.20375312277,-0.556976850931631,-0.04324334466332841
2024-01-29,145239.70981885484,72441.68430774155,222423.22320111678,105531.83358437988,0.4243581826680193,-0.048093742964848606
2024-01-30,109659.51731248188,30883.59420040556,185169.88637304367,105546.46341563702,0.09225433565223917,-0.05328520524520846
2024-01-31,118086.36179003633,42837.96434778656,195870.7715794166,105561.09324689415,0.17735825488056117,-0.05870404092838898
2024-02-01,136589.19265195294,56454.108218715686,221556.04822970447,105575.72307815128,0.3579906899997045,-0.0642349981647142
2024-02-02,131227.55799151727,51788.853693109304,210658.3690701573,105590.35290940841,0.3125630939620972,-0.06976434979931943
2024-02-03,12384.23991788562,0.0,89847.1350249124,105604.98274066554,-0.8075477062306118,-0.07518282791191407
2024-02-04,38301.34952181922,0.0,110084.92875242922,105619.61257192268,-0.5569768509348983,-0.08038832595649065
2024-02-05,141451.63300235444,66841.08893204747,221596.0685049265,105634.2424031798,0.42435818266765135,-0.08528829600657696
2024-02-06,105907.98206733484,30033.791984676405,183584.3988773767,105648.87223443693,0.09225433565176397,-0.08980177910839694
2024-02-07,114486.11242909764,43104.06632512452,193624.6274226021,105663.50206569405,0.177358254880769,-0.09386101892962362
2024-02-08,133215.53529610246,57244.54308175146,210348.43792712674,105678.13189695119,0.3579906899996529,-0.09741262238199724
2024-02-09,128114.93667246882,55334.62549144581,207525.05709076236,105692.76172820832,0.3125630939650062,-0.10041824527688403
2024-02-10,9471.117789630542,0.0,91298.79760229887,105707.39155946545,-0.8075477062318629,-0.10285479590250693
2024-02-11,35766.709729911665,0.0,117075.09298936538,105722.0213907226,-0.5569768509344803,-0.10471416424459296
2024-02-12,139398.51511523247,63626.09800533252,218471.5823823063,105736.65122197972,0.4243581826691295,-0.10600249895654197
2024-02-13,104219.50208341198,32814.08547595358,184790.69919884956,105751.28105323685,0.09225433565128877,-0.10673906769962914
2024-02-14,113212.20184383464,34420.3150845415,192254.62891930173,105765.91088449396,0.17735825488089046,-0.10695474871270079
2024-02-15,132363.2411522338,53143.013630501424,207875.34717224495,105780.5407157511,0.3579906900000056,-0.10669021208020979
2024-02-16,127649.19811284821,47162.853822394565,206636.832443601,105795.17054716918,0.3125630939649493,-0.10599385783960706
2024-02-17,9261.818488018616,0.0,90944.17814619295,105809.80037858724,-0.8075477062320494,-0.10491958455878618
2024-02-18,35927.25467732461,0.0,116485.63889698219,105824.43021000533,-0.5569768509340622,-0.10352446614340222
2024-02-19,139458.21636512573,61107.66313144144,214717.1704753278,105839.06004142339,0.42435818266876146,-0.10186641629804875
2024-02-20,105033.57956346635,27242.895421817553,183149.2701237623,105853.68987284147,0.09225433565272836,-0.10000191923115899
2024-02-21,114271.54908070042,35426.9302933216,191676.18225044652,105868.31970425956,0.1773582548810118,-0.09798390191201162
2024-02-22,133638.13947258698,54930.26627317285,211236.99127248727,105882.94953567762,0.357990689999954,-0.09585981757316014
2024-02-23,129077.82790409849,50066.87822086563,208223.42799498534,105897.57936709569,0.3125630939632619,-0.0936700023974189
2024-02-24,10697.761832646891,0.0,91408.17541488513,105912.20919851378,-0.8075477062322358,-0.09144635768540163
2024-02-25,37478.16034032153,0.0,117985.24496757887,105926.83902993184,-0.5569768509373296,-0.08921139857957233
2024-02-26,141684.0529746115,65992.55183954255,219088.45650186026,105941.4688613499,0.42435818266931646,-0.08697769797885578
2024-02-27,106751.468176082,27222.016676902243,181366.70433931553,105956.09869276799,0.09225433565281338,-0.08474774100534269
2024-02-28,116021.42299584749,37491.20196997941,196029.69291593158,105970.72852418607,0.17735825488026974,-0.08251419169760014
2024-02-29,135420.68571736242,57680.68213802904,211225.80396336317,105985.35835560413,0.35799069000030687,-0.08026055992897851
2024-03-01,130867.67558511416,53698.54623637935,208873.90306895465,105999.98818702222,0.31256309396320503,-0.07796224330823734
2024-03-02,12389.333384553123,0.0,90027.96557962119,106014.61801844029,-0.8075477062300607,-0.07558790642292162
2024-03-03,39222.55147056585,0.0,121107.54279901882,106029.24784985835,-0.5569768509369115,-0.07310114861556527
2024-03-04,143572.3585709526,63468.52587024486,225087.05590492237,106043.87768127644,0.42435818266894854,-0.07046240188213977
2024-03-05,108670.02251120294,32451.764507399857,187628.73242309934,106058.5075126945,0.0922543356517779,-0.06763099274648693
2024-03-06,118037.22818164417,42971.739448713204,196901.1234839757,106073.13734411258,0.17735825488056403,-0.0645672963297785
2024-03-07,137569.9255401005,50658.0526223355,212449.5384714862,106087.76717553067,0.35799068999922357,-0.06123490747360879
2024-03-08,133154.3003467847,59243.21627632234,209044.01318165625,106102.39700694873,0.3125630939623329,-0.05760275279243162
2024-03-09,14729.597767062207,0.0,92736.19741060598,106117.0268383668,-0.8075477062313118,-0.05364706895309152
2024-03-10,41780.84639411602,0.0,120074.30471499998,106131.65666978488,-0.5569768509353904,-0.04935317626740915
2024-03-11,146443.79007891146,70256.58903547813,223379.04438462574,106146.28650120295,0.42435818266950365,-0.044716982718040185
2024-03-12,111735.23220085182,31119.06439972021,188248.94536993158,106160.91633262101,0.09225433565186289,-0.03974616163831652
2024-03-13,121347.74489836121,45085.878733134996,197606.2825292172,106175.5461640391,0.17735825488068546,-0.034460956185547544
2024-03-14,141136.95034727632,67029.09995056898,220971.7145865295,106190.17599545718,0.3579906899995764,-0.0288945751827578
2024-03-15,136947.90422049587,56242.90523700052,211192.29533182198,106204.80582687524,0.31256309396227605,-0.023093157510106106
2024-03-16,18624.19699351554,0.0,88397.42212961105,106219.43565829333,-0.8075477062304337,-0.017115295619535013
2024-03-17,45892.269239063804,0.0,120490.28020617149,106234.06548971139,-0.5569768509360754,-0.011031122518462047
2024-03-18,150813.35084149864,72040.61186451888,224782.5795445449,106248.69532112946,0.4243581826681589,-0.004920980303691876
2024-03-19,116186.26183131902,40630.218855675776,197982.24377275357,106263.32515254755,0.09225433565138774,0.001126298396403132
2024-03-20,125872.81553534037,40767.50276863285,203299.23331167304,106277.95498396561,0.17735825488080692,0.007015452294223673
2024-03-21,145688.63796963514,76040.74699225243,220932.9458096584,106292.58481197621,0.35799068999952477,0.012647141673753932
2024-03-22,141440.00738210068,63337.77528418987,212972.06795111092,106307.21463998682,0.3125630939614039,0.017920522424297654
2024-03-23,22879.213281826702,0.0,97339.64824735773,106321.8444679974,-0.807547706229323,0.022735971597624534
2024-03-24,49980.3797773741,0.0,127822.37101747496,106336.47429600802,-0.5569768509345543,0.02699788659767116
2024-03-25,154738.267857027,77298.9121928672,231721.5176971768,106351.10412401862,0.424358182668714,0.030617476790194338
2024-03-26,119743.33114924729,39422.102121966855,193098.94093944877,106365.73395202922,0.09225433565147281,0.033515465394147265
2024-03-27,129037.55959765657,52149.40725435838,211422.14538092504,106380.36378003983,0.17735825488101475,0.0356246210232685
2024-03-28,148408.53937098137,69169.66232241421,226589.42549786033,106394.99360805041,0.35799069000028205,0.036892042148798765
2024-03-29,143636.41492508864,64800.155287329435,223367.6689239663,106409.62343606103,0.31256309396431287,0.037281123945134956
2024-03-30,24395.14618055833,0.0,98391.6905588552,106424.25326407162,-0.8075477062284449,0.03677314528345425
2024-03-31,50919.46469823745,0.0,129728.7252289196,106438.88309208224,-0.556976850933033,0.035368423815154315
2024-04-01,155150.1594604847,75159.62800636573,229670.4385492549,106453.51292009283,0.42435818266834596,0.03308699884431118
2024-04-02,119481.0145651659,40840.72719705235,197486.78891116477,106468.14274810342,0.09225433565235208,0.029968814683331485
2024-04-03,128144.73826382244,50294.212276627884,208596.144425237,106482.77257611403,0.17735825488009982,0.026073391043886562
2024-04-04,146909.9366918907,70839.52618266469,225590.96743869726,106497.40240412463,0.3579906900002304,0.021478981329526723
2024-04-05,141537.90989730222,64484.33117155691,217211.87373783844,106512.03223213524,0.31256309396344073,0.016281234054173317
2024-04-06,21629.565521242563,0.0,100683.5667513207,106526.66206014584,-0.807547706229696,0.010591386590489884
2024-04-07,47683.320440811454,0.0,124889.89092132046,106541.29188815645,-0.556976850932615,0.004534033652605136
2024-04-08,151586.74274626622,73716.4465733114,227675.88358084197,106555.92171616704,0.42435818266982417,-0.0017554750507417184
2024-04-09,115535.30818142548,33530.91795864986,197699.56004658504,106570.55154417764,0.0922543356518769,-0.008133943035427041
2024-04-10,123948.41768407605,40718.718519997936,201408.35055246946,106585.18137218825,0.1773582548803941,-0.01445346747606875
2024-04-11,142569.35466373482,69892.13862680242,222077.50826558133,106599.81120019885,0.3579906900001788,-0.020564731562188087
2024-04-12,137132.0496699991,59014.61843533065,214364.92103925388,106614.44102820946,0.3125630939625686,-0.026320364108412382
2024-04-13,17153.84663954853,0.0,95601.43040002488,106629.07085622005,-0.8075477062298824,-0.031578279753067914
2024-04-14,43384.60214472196,0.0,122517.3414925792,106643.70068423066,-0.5569768509347791,-0.03620491351671265
2024-04-15,147644.9848368751,68685.34060888056,224840.9594353933,106658.33051224126,0.42435818266945613,-0.04007826634421622
2024-04-16,111917.39266360072,29232.40430488845,189365.98190237914,106672.96034025186,0.09225433565140173,-0.04309068343231229
2024-04-17,120792.43217530192,40117.58544216194,195343.4846869682,106687.59016826247,0.1773582548805155,-0.045151294494645056
2024-04-18,139972.25341371415,54407.60923238927,223005.15675030323,106702.21999627305,0.3579906900005316,-0.04618805441709975
2024-04-19,135147.68706585842,56508.492332816015,215373.64542465893,106716.84982428366,0.31256309396547766,-0.046149333735598125
2024-04-20,15737.265625318229,0.0,93160.61451089814,106731.47965229426,-0.8075477062300689,-0.045005020701231184
2024-04-21,42727.90988564668,0.0,120921.04942488692,106746.10948030488,-0.5569768509354642,-0.04274711002509736
2024-04-22,147860.25194042266,71125.2848927318,225967.6574229034,106760.73930831547,0.4243581826690881,-0.039389767328543525
2024-04-23,112892.04561462939,42386.141629058926,200351.75379320668,106775.36913632606,0.09225433565148672,-0.034968872461059224
2024-04-24,122575.39718200143,48165.76384128151,204277.5237333266,106789.99896352606,0.17735825488072335,-0.029541058779177797
2024-04-25,142563.71686373441,64421.66892197317,219596.1457148033,106804.62879072604,0.3579906899990439,-0.023182278810470275
2024-04-26,138499.41042661495,59192.23167211938,219232.28885806966,106819.25861792604,0.3125630939654208,-0.015985939072375707
2024-04-27,19699.275463429665,0.0,99357.61384320977,106833.88844512604,-0.8075477062302554,-0.008060657837219605
2024-04-28,47386.830629590404,0.0,131339.7423703191,106848.51827232601,-0.5569768509339431,0.0004722909812731133
2024-04-29,153224.65197693784,77360.14848388114,226398.4920114181,106863.148099526,0.4243581826686666,0.009481777148289943
2024-04-30,118750.20142993583,41689.020954105625,198797.15902650682,106877.777926726,0.09225433565292626,0.018829780554555173
2024-05-01,128883.6714537819,47955.026912753376,205718.79534370167,106892.40775392597,0.1773582548809312,0.028374445522650452
2024-05-02,149238.3579360612,75217.01257939856,229991.67153112468,106907.03758112597,0.3579906899998012,0.037973142809729875
2024-05-03,145418.65920349362,67008.23668780764,222718.8229798472,106921.66740832596,0.3125630939637333,0.047485460536922736
2024-05-04,26651.55613012276,0.0,102184.40245138526,106936.29723552596,-0.8075477062315064,0.05677604889071604
2024-05-05,54410.25722291028,0.0,135296.14140056362,106950.92706272595,-0.556976850933525,0.06571724914437033
2024-05-06,160293.19546628188,81863.0104246495,229358.1698361666,106965.55688992592,0.4243581826682985,0.07419144514538492
